launch control center :0.000001
launch complex 39b :0.000001
launch by sac :0.000001
launch and space :0.000001
launch and postlaunch :0.000001
launch amendments act :0.000001
launch a spacecraft :0.000001
launch a space :0.000001
launch a series :0.000001
launch a manned :0.000001
latitudes crossing auroral :0.000001
latham principal investigator :0.000001
late president kennedy :0.000001
late president john :0.000001
late dr hugh :0.000001
lasting 7 hours :0.000001
last apollo mission :0.000001
largest optical telescope :0.000001
larger and faster :0.000001
largearea crop inventory :0.000001
large space antenna :0.000001
large solid motor :0.000001
large manned space :0.000001
larc under ossa :0.000001
larc director donald :0.000001
larc and lerc :0.000001
langley and lewis :0.000001
langley air force :0.000001
landsat ground station :0.000001
landing tests alt :0.000001
landing system mls :0.000001
landing questol aircraft :0.000001
landing of space :0.000001
landing mission launched :0.000001
landing mission carried :0.000001
landing manned space :0.000001
landing in florida :0.000001
landing at kennedy :0.000001
landed in kazakhstan :0.000001
land resources land :0.000001
land or sea :0.000001
laminar air flow :0.000001
lake bed calif :0.000001
laid the groundwork :0.000001
laboratory washington dc :0.000001
laboratory scientist dr :0.000001
laboratory of johns :0.000001
laboratory mission scheduled :0.000001
laboratory jpl pasadena :0.000001
laboratory jpl announced :0.000001
laboratory in houston :0.000001
laboratory in boulder :0.000001
laboratory cesium cloud :0.000001
laboratory at pasadena :0.000001
laboratories in clarksburg :0.000001
laboratories bay st :0.000001
l rosholt nasa :0.000001
l memorial fund :0.000001
l memorial fellowship :0.000001
l liquid hydrogen :0.000001
l dryden memorial :0.000001
l crippen commander :0.000001
l bean ronald :0.000001
l bean lm :0.000001
l bean jack :0.000001
l bean dr :0.000001
l an administrative :0.000001
kw of heat :0.000001
kscs vehicle assembly :0.000001
kscs launch complex :0.000001
ksc space shuttle :0.000001
ksc s s :0.000001
ksc press briefing :0.000001
ksc no earlier :0.000001
ksc announced award :0.000001
ksc and msfc :0.000001
kourou launch center :0.000001
knowledge of mars :0.000001
knowledge and understanding :0.000001
knowledge and experience :0.000001
knight usaf flew :0.000001
km to measure :0.000001
km period min :0.000001
km launch site :0.000001
km 4000 mi :0.000001
km 40 mi :0.000001
km 4 mi :0.000001
km 350 mi :0.000001
km 2000 mi :0.000001
km 126 mi :0.000001
klimuk and vitaly :0.000001
kizim vladimir solovyev :0.000001
kilograms of oxygen :0.000001
kilograms of food :0.000001
kill the space :0.000001
kick motor placed :0.000001
khrunov and yeliseyev :0.000001
kg 675 lbs :0.000001
kg 600 lbs :0.000001
kg 10 250 :0.000001
key personnel development :0.000001
kerosene and liquid :0.000001
kept in sequence :0.000001
kent v rominger :0.000001
keep the station :0.000001
keep the spacecraft :0.000001
kathryn c thornton :0.000001
katherine m ed :0.000001
k megan mcarthur :0.000001
k holloway usaf :0.000001
k destination moon :0.000001
k deke slayton :0.000001
jupiters moon ganymede :0.000001
jupiters great red :0.000001
jupiter the spacecraft :0.000001
jupiter probe launched :0.000001
jupiter in late :0.000001
jupiter and venus :0.000001
june dod spacecraft :0.000001
june 9 nasa :0.000001
june 3 crash :0.000001
june 29 nasa :0.000001
june 27 cosmos :0.000001
june 26 nasa :0.000001
june 25 nasa :0.000001
june 2493 ny :0.000001
june 19 tiros :0.000001
june 19 june :0.000001
june 18 nasa :0.000001
june 16 nasa :0.000001
june 11 nasa :0.000001
july 9 nasa :0.000001
july 76 a3 :0.000001
july 5 nasa :0.000001
july 4 astronautics :0.000001
july 29 nasa :0.000001
july 28 launch :0.000001
july 27 astronautics :0.000001
july 25 nasa :0.000001
july 1980 astronautics :0.000001
july 1975 apollosoyuz :0.000001
july 1965 agreement :0.000001
july 16 astronautics :0.000001
july 16 apollo :0.000001
july 15 nasa :0.000001
july 14 nasa :0.000001
july 14 july :0.000001
juan t trippe :0.000001
jsc roundup jan :0.000001
jsc roundup aug :0.000001
jsc deputy director :0.000001
jr space probe :0.000001
jr presidential science :0.000001
jr msc director :0.000001
jr donn f :0.000001
jr commander stuart :0.000001
jr associate administrator :0.000001
jr assistant director :0.000001
jr as deputy :0.000001
jr and richard :0.000001
jr and nasa :0.000001
jr and edgar :0.000001
jr and donald :0.000001
jploperated deep space :0.000001
jpl universe nov :0.000001
jpl universe july :0.000001
jpl universe aug :0.000001
jpl press conference :0.000001
jpl pasadena california :0.000001
jpl had selected :0.000001
jpl deep space :0.000001
jpl and dr :0.000001
journey of apollo :0.000001
journals 19571977 nasa :0.000001
joseph shea manager :0.000001
joseph p usn :0.000001
joint program office :0.000001
joint nasausaf research :0.000001
joint nasaarmy research :0.000001
joint economic committee :0.000001
johnson space flight :0.000001
johnnike rocket launched :0.000001
john w salisbury :0.000001
john w oneill :0.000001
john w macy :0.000001
john v tunney :0.000001
john s bull :0.000001
john p donnelly :0.000001
john mccain raz :0.000001
john m lounge :0.000001
john m klineberg :0.000001
john l sloop :0.000001
john l liquid :0.000001
john j ed :0.000001
john bennett herrington :0.000001
john a powers :0.000001
jet engine noise :0.000001
jet engine exhaust :0.000001
jet aircraft noise :0.000001
jet aircraft engines :0.000001
jeremiah w pearson :0.000001
jeffrey s ashby :0.000001
jaxa officials announced :0.000001
jaxa astronaut koichi :0.000001
japanese space agency :0.000001
japan and australia :0.000001
japan aerospace exploration :0.000001
january nasa announced :0.000001
january 29 nasa :0.000001
january 29 astronautics :0.000001
january 28 astronautics :0.000001
january 21 astronautics :0.000001
january 10 nasa :0.000001
janice e voss :0.000001
jane and leonard :0.000001
jan 2386 jan :0.000001
jan 15 jan :0.000001
james w kennedy :0.000001
james w grimwood :0.000001
james t rose :0.000001
james r arnold :0.000001
james h wyld :0.000001
james ferguson usaf :0.000001
james e webbs :0.000001
james e hansen :0.000001
james b odom :0.000001
james a jr :0.000001
jacob k javits :0.000001
jack andersons column :0.000001
j william fulbright :0.000001
j w fulbright :0.000001
j v reistrup :0.000001
j kelley director :0.000001
j herbert holloman :0.000001
j ed bibliography :0.000001
i—i n c3 :0.000001
iven c kincheloe :0.000001
iv was launched :0.000001
iv sounding rocket :0.000001
iv launched july :0.000001
its threeman crew :0.000001
its third flight :0.000001
its sister ship :0.000001
its shuttle flights :0.000001
its proper orbit :0.000001
its primary objective :0.000001
its permanent station :0.000001
its original mission :0.000001
its orbital path :0.000001
its moon titan :0.000001
its maiden voyage :0.000001
its lewis research :0.000001
its langley research :0.000001
its international partners :0.000001
its instrumented payload :0.000001
its full length :0.000001
its fuel tank :0.000001
its exceptional service :0.000001
its design lifetime :0.000001
its companion star :0.000001
its budget requests :0.000001
its attitude control :0.000001
its ariane launcher :0.000001
its apogee boost :0.000001
items require separate :0.000001
item budget request :0.000001
itartass jan 2495 :0.000001
italian air force :0.000001
it seems likely :0.000001
it passed near :0.000001
it entered lunar :0.000001
it became apparent :0.000001
issued to industry :0.000001
issued a call :0.000001
issue of nature :0.000001
iss nasa astronaut :0.000001
iss commander gennady :0.000001
iris i esro :0.000001
iran nonproliferation act :0.000001
ionospheric electron densities :0.000001
ionospheric d region :0.000001
invited by nasa :0.000001
invitation to join :0.000001
investigators had found :0.000001
investigations in space :0.000001
investigation to determine :0.000001
investigation board appointed :0.000001
investigate upper atmosphere :0.000001
investigate the cause :0.000001
invasion of czechoslovakia :0.000001
introduced a bill :0.000001
into transearth trajectory :0.000001
into stationary orbit :0.000001
into polar cap :0.000001
into orbit carrying :0.000001
into nearsynchronous orbit :0.000001
into nearpolar sunsynchronous :0.000001
into lunar trajectory :0.000001
into law pub :0.000001
into jupiters atmosphere :0.000001
into initial orbit :0.000001
into indian ocean :0.000001
into highly eccentric :0.000001
into geostationary transfer :0.000001
into commercial service :0.000001
into 100mi 161km :0.000001
interview with dr :0.000001
interplanetary probe mars :0.000001
international telecommunications satellites :0.000001
international technology underwriters :0.000001
international radiation investigation :0.000001
international indian ocean :0.000001
international corporations space :0.000001
international affairs arnold :0.000001
internal combustion engine :0.000001
interior stewart l :0.000001
interior and insular :0.000001
interim communications satellite :0.000001
interfax news agency :0.000001
interavia 1169 1751 :0.000001
intentionally crashed onto :0.000001
intensity of solar :0.000001
intense solar storm :0.000001
intense radiation belts :0.000001
intended to study :0.000001
intended to return :0.000001
intended to measure :0.000001
intended to increase :0.000001
intended to apply :0.000001
intended for missile :0.000001
intelsat iva satellites :0.000001
intelsat iva f4 :0.000001
intelsat iv f6 :0.000001
intelsat 5a f2 :0.000001
intelligence and mapping :0.000001
integration and operation :0.000001
integration and development :0.000001
integration and checkout :0.000001
integrated space transportation :0.000001
integrated electronic assemblies :0.000001
instruments would measure :0.000001
instruments were operating :0.000001
instruments to monitor :0.000001
instruments to conduct :0.000001
instruments to check :0.000001
instruments on mars :0.000001
instruments in space :0.000001
instruments functioned normally :0.000001
instrumentation was considered :0.000001
instrument to measure :0.000001
instrument on nasas :0.000001
instructional television experiment :0.000001
institution in washington :0.000001
institute of theoretical :0.000001
institute of strategic :0.000001
institute of astronomy :0.000001
institute in san :0.000001
institute in houston :0.000001
institute baltimore maryland :0.000001
installed on columbia :0.000001
installations and logistics :0.000001
installation and checkout :0.000001
install and test :0.000001
inspector general oig :0.000001
inspection and repair :0.000001
inside the workshop :0.000001
inside earths orbit :0.000001
insertion into trajectory :0.000001
initial flight tests :0.000001
infrared explorer wire :0.000001
information systems division :0.000001
information on wind :0.000001
information on solar :0.000001
information on earths :0.000001
information and experience :0.000001
inertial measurement unit :0.000001
inertial guidance test :0.000001
industry to submit :0.000001
industry to meet :0.000001
industries assn aiaa :0.000001
industrial space facility :0.000001
industrial contractors inc :0.000001
indonesian communications satellite :0.000001
indicating the presence :0.000001
indicated that nasas :0.000001
indian ocean satellite :0.000001
indian ocean expedition :0.000001
indian ocean areas :0.000001
india italy japan :0.000001
independent task force :0.000001
independent assessment team :0.000001
indefinitely the launch :0.000001
increasing the value :0.000001
increased total value :0.000001
increased international cooperation :0.000001
increase the total :0.000001
increase the safety :0.000001
increase the amount :0.000001
increase in funding :0.000001
increase fuel efficiency :0.000001
including the development :0.000001
including 310 lbs :0.000001
including 1444lb retromotor :0.000001
included dr george :0.000001
inclination min degrees :0.000001
inclination km min :0.000001
incli nation de :0.000001
inc was selected :0.000001
inc to study :0.000001
inc of houston :0.000001
inc for development :0.000001
in zero g :0.000001
in x24a series :0.000001
in weightless conditions :0.000001
in venus atmosphere :0.000001
in various flight :0.000001
in various fields :0.000001
in usafs precision :0.000001
in tworocket series :0.000001
in threeflight series :0.000001
in tel aviv :0.000001
in technology utilization :0.000001
in synchronous orbits :0.000001
in successful test :0.000001
in spanish reported :0.000001
in space transportation :0.000001
in space race :0.000001
in space operations :0.000001
in space missions :0.000001
in space cooperation :0.000001
in soviet press :0.000001
in south pacific :0.000001
in sounding rocket :0.000001
in solar physics :0.000001
in six weeks :0.000001
in sinus medii :0.000001
in sinkiang province :0.000001
in signal strength :0.000001
in seattle wash :0.000001
in sea level :0.000001
in scientific knowledge :0.000001
in scientific exploration :0.000001
in science engineering :0.000001
in routine training :0.000001
in recent weeks :0.000001
in pure science :0.000001
in powered flight :0.000001
in photographs taken :0.000001
in peoples republic :0.000001
in paper delivered :0.000001
in palo alto :0.000001
in oshkosh wisconsin :0.000001
in orbital flight :0.000001
in orbit nasa :0.000001
in operation paperclip :0.000001
in nots series :0.000001
in northern california :0.000001
in north africa :0.000001
in near space :0.000001
in near future :0.000001
in nasas management :0.000001
in nasas budget :0.000001
in nasa fy :0.000001
in nasa funding :0.000001
in montgomery county :0.000001
in menlo park :0.000001
in manned lunar :0.000001
in manned flight :0.000001
in lunar landing :0.000001
in level flight :0.000001
in launch vehicle :0.000001
in latin america :0.000001
in laboratory tests :0.000001
in kiruna sweden :0.000001
in joint italianus :0.000001
in huntington beach :0.000001
in human history :0.000001
in human body :0.000001
in highly elliptical :0.000001
in helsinki finland :0.000001
in ground tests :0.000001
in greater detail :0.000001
in goddard projects :0.000001
in garching germany :0.000001
in free flight :0.000001
in fort worth :0.000001
in florida carrying :0.000001
in flight operations :0.000001
in flight near :0.000001
in flight configuration :0.000001
in flagstaff ariz :0.000001
in february nasa :0.000001
in electrical engineering :0.000001
in earths magnetosphere :0.000001
in earths gravitational :0.000001
in earths climate :0.000001
in earth sciences :0.000001
in diameter weighing :0.000001
in diameter weighed :0.000001
in developing advanced :0.000001
in designing future :0.000001
in darmstadt germany :0.000001
in cosmos cx :0.000001
in constellation cygnus :0.000001
in communications satellite :0.000001
in communications experiments :0.000001
in commercial space :0.000001
in commercial service :0.000001
in college park :0.000001
in christian science :0.000001
in challengers cargo :0.000001
in canary islands :0.000001
in california announced :0.000001
in arms control :0.000001
in armed forces :0.000001
in arlington virginia :0.000001
in april nasa :0.000001
in apollo series :0.000001
in apollo lm :0.000001
in apollo applications :0.000001
in apollo 16 :0.000001
in ames research :0.000001
in altitude chamber :0.000001
in aeronautics space :0.000001
in advanced technology :0.000001
in acting capacity :0.000001
in 3rd orbit :0.000001
improved thrustaugmented delta :0.000001
improved onboard systems :0.000001
improved intelsat iv :0.000001
improved intelsat commercial :0.000001
improve the accuracy :0.000001
improve longrange weather :0.000001
improve a satellite :0.000001
impossible to obtain :0.000001
important scientific data :0.000001
imperial college london :0.000001
impacted the moon :0.000001
impact was recorded :0.000001
impact a history :0.000001
imaging radar voir :0.000001
images of earth :0.000001
images of cloud :0.000001
imager for magnetopause :0.000001
illuminates possible future :0.000001
illiac iv computer :0.000001
iiic launch vehicle :0.000001
iiibagena total weight :0.000001
iii launched march :0.000001
iii launched june :0.000001
ii rocket launched :0.000001
ii maj usaf :0.000001
ii launched sept :0.000001
if nasa exercised :0.000001
if congress approved :0.000001
ics and aeronautics :0.000001
ichtiaque rasool deputy :0.000001
ice and dust :0.000001
ib launch vehicles :0.000001
i look forward :0.000001
i launched aug :0.000001
i launch vehicles :0.000001
i interplanetary probe :0.000001
i funk commander :0.000001
i comsat launched :0.000001
i am pleased :0.000001
i am hopeful :0.000001
hypersonic research engine :0.000001
hutchings goddard library :0.000001
huntsville alabama awarded :0.000001
hundreds of times :0.000001
hundreds of spectators :0.000001
human spaceflight programs :0.000001
human factor systems :0.000001
human factor biomedicine :0.000001
hughes research laboratories :0.000001
hubble space telescopes :0.000001
hst to observe :0.000001
hrs of flight :0.000001
hrs of data :0.000001
hrs of apollo :0.000001
hrs 58 min :0.000001
hrs 53 min :0.000001
hrs 46 min :0.000001
hrs 39 min :0.000001
hrs 38 min :0.000001
hrs 25 min :0.000001
hrs 23 min :0.000001
hrs 18 min :0.000001
hrs 16 min :0.000001
hrs 10 min :0.000001
hr after launch :0.000001
hr 7109 fy :0.000001
hr 43 min :0.000001
hr 38 min :0.000001
hr 30 min :0.000001
hr 20 min :0.000001
hr 17023 fy :0.000001
hr 16516 fy :0.000001
hr 15093 fy :0.000001
hr 12307 fy :0.000001
hr 10 min :0.000001
however nasa officials :0.000001
howard w johnson :0.000001
houston plasmaphysics experiment :0.000001
houston chronicle reported :0.000001
houston chronicle 12 :0.000001
house science adviser :0.000001
house ceremony president :0.000001
hours of manned :0.000001
hours in orbit :0.000001
hours and 17 :0.000001
hours 53 minutes :0.000001
hotz in aviation :0.000001
hornig president johnsons :0.000001
hopkins universitys applied :0.000001
hoped to reduce :0.000001
hoped to continue :0.000001
hong kong afp :0.000001
homes and buildings :0.000001
homer e beyond :0.000001
holmes nasa deputy :0.000001
holloway usaf ret :0.000001
holloman air force :0.000001
holes news release :0.000001
hoften and dr :0.000001
history of skylab :0.000001
history of science :0.000001
history of rocket :0.000001
history of astronautics :0.000001
history of apollo :0.000001
history nasa hhr50 :0.000001
historical summary nasa :0.000001
historical reference compiling :0.000001
his space walk :0.000001
his news conference :0.000001
hinners nasas associate :0.000001
himat highly maneuverable :0.000001
hijacking of aircraft :0.000001
highpressure fuel turbopump :0.000001
highly successful completing :0.000001
higher dynamic pressures :0.000001
highenergy astronomical observatory :0.000001
highenergy astronomical observatories :0.000001
highaltitude clearair turbulence :0.000001
high subsonic speeds :0.000001
high speed research :0.000001
high resolution spectrograph :0.000001
high resolution microwave :0.000001
high resolution infrared :0.000001
high resolution images :0.000001
high performance aircraft :0.000001
high energy transient :0.000001
high energy astronomical :0.000001
high altitude particle :0.000001
high altitude observatory :0.000001
high altitude background :0.000001
high alpha research :0.000001
hhr51 1979 multilith :0.000001
hhr50 6th ed :0.000001
hhr32 1970 multilith :0.000001
hhr29 1968 multilith :0.000001
hexagonal base contains :0.000001
hexagonal base containing :0.000001
heliports and seaplane :0.000001
helicopter and flown :0.000001
helen t susan :0.000001
held the position :0.000001
held several positions :0.000001
held in los :0.000001
held in geneva :0.000001
held in conjunction :0.000001
held by nasa :0.000001
held by dr :0.000001
held at gsfc :0.000001
held at cal :0.000001
held a skylab :0.000001
heavy cloud cover :0.000001
heating of spacecraft :0.000001
hearings on s :0.000001
hearings on nasas :0.000001
hearings on hr :0.000001
hearing to examine :0.000001
hearing on nasas :0.000001
health science center :0.000001
headquarters in paris :0.000001
headed the team :0.000001
hazards in space :0.000001
hawley and richard :0.000001
hawkeye 1 explorer :0.000001
have overall responsibility :0.000001
hartman edwin p :0.000001
harris m schurmeier :0.000001
harriett g jenkins :0.000001
harold t luskin :0.000001
harold brown director :0.000001
harold a rosen :0.000001
hardware and techniques :0.000001
hardware and services :0.000001
hans m mark :0.000001
hallion richard p :0.000001
half the worlds :0.000001
half an hour :0.000001
haggerty jarmed forces :0.000001
had traveled approximately :0.000001
had told congress :0.000001
had tentatively scheduled :0.000001
had successfully flown :0.000001
had successfully conducted :0.000001
had spent nearly :0.000001
had served nasa :0.000001
had sent commands :0.000001
had selected lockheed :0.000001
had saved nasa :0.000001
had returned excellent :0.000001
had requested proposals :0.000001
had requested nasa :0.000001
had reached venus :0.000001
had reached orbit :0.000001
had prompted nasa :0.000001
had previously worked :0.000001
had obtained data :0.000001
had joined nasas :0.000001
had joined forces :0.000001
had held various :0.000001
had held positions :0.000001
had headed nasas :0.000001
had flown aboard :0.000001
had filed suit :0.000001
had expressed concern :0.000001
had direct access :0.000001
had developed problems :0.000001
had conducted experiments :0.000001
had caused loss :0.000001
had approved nasas :0.000001
had announced earlier :0.000001
hacker barton c :0.000001
h truly nasa :0.000001
h so o :0.000001
h n z :0.000001
h n c3 :0.000001
h maugh ii :0.000001
h hh r :0.000001
h edward clifton :0.000001
h 73 o :0.000001
guy s gardner :0.000001
guidance test facility :0.000001
gte satellite corp :0.000001
gsfcinstrumented grenade payload :0.000001
gsfc vehicle systems :0.000001
gsfc ssr 93072 :0.000001
gsfc ssr 93071 :0.000001
gsfc ssr 93069 :0.000001
gsfc ssr 83173 :0.000001
gsfc ssr 83172 :0.000001
gsfc ssr 83171 :0.000001
gsfc ssr 83169 :0.000001
gsfc ssr 73170 :0.000001
gsfc ssr 63072 :0.000001
gsfc ssr 53172 :0.000001
gsfc ssr 53169 :0.000001
gsfc ssr 43073 :0.000001
gsfc ssr 41568 :0.000001
gsfc ssr 33173 :0.000001
gsfc ssr 22873 :0.000001
gsfc ssr 13173 :0.000001
gsfc ssr 13172 :0.000001
gsfc ssr 123171 :0.000001
gsfc ssr 111569 :0.000001
gsfc ssr 103173 :0.000001
gsfc ssr 103168 :0.000001
gsfc satellite situation :0.000001
gsfc published research :0.000001
gsfc nasa release :0.000001
gsfc instrumented payload :0.000001
gsfc grenade experiment :0.000001
gsfc goddard news :0.000001
gsfc director dr :0.000001
grumman corporation announced :0.000001
grumman aircraft corp :0.000001
growth of science :0.000001
groups of scientists :0.000001
group vice president :0.000001
grounded the shuttle :0.000001
groundbased camera sites :0.000001
ground tracking stations :0.000001
ground tests showed :0.000001
ground test version :0.000001
ground control station :0.000001
ground control center :0.000001
ground camera stations :0.000001
grenades at prescribed :0.000001
greider w post :0.000001
gregory e chamitoff :0.000001
greenbelt maryland reported :0.000001
green constance mcl :0.000001
greater than previously :0.000001
greater than mach :0.000001
gravity in space :0.000001
grant l hansen :0.000001
government of indonesia :0.000001
government of india :0.000001
government agencies including :0.000001
government accounting office :0.000001
gordon m bain :0.000001
goose bay labrador :0.000001
goldin said nasa :0.000001
gold of cornell :0.000001
goddard projects summary :0.000001
goddard news oct :0.000001
goddard news july :0.000001
goal in space :0.000001
global surveyor mgs :0.000001
global exploration strategy :0.000001
global change research :0.000001
glennan dr t :0.000001
gilruth dr robert :0.000001
gibson esa director :0.000001
gibson and pogue :0.000001
germany france italy :0.000001
germany and france :0.000001
german spacelab mission :0.000001
german aerospace center :0.000001
gerald carr edward :0.000001
gerald a soffen :0.000001
geostationary communications satellite :0.000001
george d nelson :0.000001
geophysics and planetary :0.000001
geophysical research letters :0.000001
geophysical fluid flow :0.000001
geological survey scientist :0.000001
geological and meteorological :0.000001
gentry usaf successfully :0.000001
gennady v sarafanov :0.000001
general thomas d :0.000001
general precision inc :0.000001
general electric space :0.000001
general dynamics mcdonnell :0.000001
general dynamics astronautics :0.000001
general atomics div :0.000001
gen william j :0.000001
gen thomas p :0.000001
gen o j :0.000001
gen jacob e :0.000001
gen charles h :0.000001
gen benjamin d :0.000001
gemini viivi rendezvous :0.000001
gemini v spaceflight :0.000001
gemini v spacecraft :0.000001
gemini twoman spacecraft :0.000001
gemini program planning :0.000001
gemini nasa sp4203 :0.000001
gemini ixa mission :0.000001
gemini ix mission :0.000001
gemini iv spacecraft :0.000001
gemini iv flight :0.000001
ge congress reporter :0.000001
gave no details :0.000001
gave extensive coverage :0.000001
gatvatlas booster combination :0.000001
gathered the data :0.000001
gaspra on october :0.000001
gaseous and particulate :0.000001
garp global experiment :0.000001
gammaray neutron optical :0.000001
gamma ray sources :0.000001
games in tokyo :0.000001
galactic xray sources :0.000001
gagarin gold medal :0.000001
g mervin ault :0.000001
g h i—i :0.000001
g edward pendray :0.000001
g brewer trophy :0.000001
fy 2002 performance :0.000001
fy 1974 dept :0.000001
fy 1973 appropriation :0.000001
fy 1972 defense :0.000001
fy 1972 authorization :0.000001
fy 1971 funding :0.000001
fy 1971 dot :0.000001
fy 1971 appropriation :0.000001
fy 1969 independent :0.000001
fy 1969 authorization :0.000001
fy 1968 appropriation :0.000001
fy 1967 authorization :0.000001
future us space :0.000001
future space systems :0.000001
future space stations :0.000001
future space plans :0.000001
future space flights :0.000001
future mars missions :0.000001
future launch vehicles :0.000001
future landing sites :0.000001
future experiments particularly :0.000001
further international cooperation :0.000001
fuqua dfla chairman :0.000001
funds to support :0.000001
funds and manpower :0.000001
funding in fy :0.000001
funding for fy :0.000001
funded by nasas :0.000001
functioning normally tass :0.000001
functioning normally except :0.000001
functioned and returned :0.000001
fully and currently :0.000001
fulltime commercial service :0.000001
full operational status :0.000001
full military honors :0.000001
fuel 19451959 nasa :0.000001
ft in length :0.000001
ft from lm :0.000001
ft and mach :0.000001
frozen carbon dioxide :0.000001
frontiers of space :0.000001
frontiers of knowledge :0.000001
frontier of space :0.000001
frontier flight research :0.000001
from usaf satellite :0.000001
from surveyor iii :0.000001
from space launch :0.000001
from soviet union :0.000001
from solar wind :0.000001
from solar flares :0.000001
from solar corona :0.000001
from sm camera :0.000001
from satellite photos :0.000001
from san francisco :0.000001
from resolute bay :0.000001
from radiation damage :0.000001
from photos taken :0.000001
from nonaerospace journals :0.000001
from nasas mars :0.000001
from nasas jpl :0.000001
from nasas earth :0.000001
from nasas ames :0.000001
from nasa history :0.000001
from mariner vi :0.000001
from lowearth orbit :0.000001
from lockheed aircraft :0.000001
from kwajalein island :0.000001
from johnson space :0.000001
from johns hopkins :0.000001
from holloman afb :0.000001
from grumman aircraft :0.000001
from ground controllers :0.000001
from geostationary orbit :0.000001
from five groundbased :0.000001
from five camera :0.000001
from federal government :0.000001
from fairbanks alaska :0.000001
from earths atmosphere :0.000001
from dobbins afb :0.000001
from communications satellites :0.000001
from carswell afb :0.000001
from boeing co :0.000001
from behind moon :0.000001
from baykonur entered :0.000001
from baikonur vostok :0.000001
from b52 bomber :0.000001
from antigua west :0.000001
from andoya norway :0.000001
from alice springs :0.000001
from above earths :0.000001
from 13 countries :0.000001
friends and relatives :0.000001
frequency of meteoroids :0.000001
french sounding rocket :0.000001
french president georges :0.000001
french payload specialist :0.000001
french laser reflector :0.000001
french guiana space :0.000001
french atomic energy :0.000001
french and west :0.000001
freitag usn ret :0.000001
freedom of movement :0.000001
free of charge :0.000001
free fall rats :0.000001
frederick seitz president :0.000001
fred nasa office :0.000001
franklin r changdìaz :0.000001
franklin r changdiaz :0.000001
frank g brewer :0.000001
frank de winne :0.000001
frank borman usaf :0.000001
frank borman maj :0.000001
francis r scobee :0.000001
france had agreed :0.000001
france and ussr :0.000001
france and japan :0.000001
france and british :0.000001
frames of film :0.000001
fourth category unk :0.000001
fourstage blue scout :0.000001
four space flights :0.000001
four oneyear options :0.000001
four nasa centers :0.000001
four jet engines :0.000001
foundation released federal :0.000001
found that nasa :0.000001
found no significant :0.000001
found no evidence :0.000001
found it difficult :0.000001
found in space :0.000001
foulois usa ret :0.000001
forms of energy :0.000001
forms of communications :0.000001
former special assistant :0.000001
former soviet unions :0.000001
former president lyndon :0.000001
former nasa apollo :0.000001
former deputy director :0.000001
former afsc commander :0.000001
formation of stars :0.000001
formation of galaxies :0.000001
foreign ministry announced :0.000001
forces unification act :0.000001
forces management assn :0.000001
forces aeronautical systems :0.000001
force special weapons :0.000001
force space test :0.000001
force secretary edward :0.000001
force scientific advisory :0.000001
force missile development :0.000001
force base near :0.000001
force and noaa :0.000001
for xray astronomy :0.000001
for vertical takeoff :0.000001
for urban renewal :0.000001
for unknown reasons :0.000001
for university affairs :0.000001
for titan iiic :0.000001
for thermal control :0.000001
for telesat canada :0.000001
for technology development :0.000001
for technical reasons :0.000001
for systems engineering :0.000001
for supersonic aircraft :0.000001
for strategic planning :0.000001
for spacecraft landings :0.000001
for spacecraft development :0.000001
for space vehicles :0.000001
for space vehicle :0.000001
for space propulsion :0.000001
for space policy :0.000001
for space nuclear :0.000001
for space experiments :0.000001
for six weeks :0.000001
for six minutes :0.000001
for six hours :0.000001
for shuttle missions :0.000001
for shuttle development :0.000001
for scientific policy :0.000001
for scientific instruments :0.000001
for saturn launch :0.000001
for safety reasons :0.000001
for rd 582 :0.000001
for radio astronomy :0.000001
for proposals rfp :0.000001
for projects gemini :0.000001
for presidents signature :0.000001
for pilot training :0.000001
for phase b :0.000001
for payload specialists :0.000001
for parallel studies :0.000001
for outstanding achievements :0.000001
for orbital space :0.000001
for orbital flight :0.000001
for onboard propulsion :0.000001
for nuclear physics :0.000001
for nov 14 :0.000001
for nearly six :0.000001
for nasas smd :0.000001
for nasas shuttle :0.000001
for nasas predecessor :0.000001
for nasas planned :0.000001
for nasas jet :0.000001
for nasas future :0.000001
for nasas aeronautics :0.000001
for nasa space :0.000001
for nasa research :0.000001
for nasa project :0.000001
for nasa langley :0.000001
for mission success :0.000001
for medical debriefing :0.000001
for marshall space :0.000001
for manned planetary :0.000001
for lunarmission duration :0.000001
for lunar orbiter :0.000001
for longduration space :0.000001
for live television :0.000001
for lewis research :0.000001
for launching satellites :0.000001
for launch support :0.000001
for launch sometime :0.000001
for launch nov :0.000001
for launch december :0.000001
for launch april :0.000001
for late 1970s :0.000001
for knightridder tribune :0.000001
for kennedy space :0.000001
for johnson space :0.000001
for japans natl :0.000001
for international satellite :0.000001
for institutional management :0.000001
for human resources :0.000001
for ground stations :0.000001
for future programs :0.000001
for future nasa :0.000001
for future longduration :0.000001
for future flights :0.000001
for future experiments :0.000001
for future aircraft :0.000001
for further tests :0.000001
for further study :0.000001
for further development :0.000001
for further action :0.000001
for final design :0.000001
for feasibility studies :0.000001
for experimental purposes :0.000001
for engineering development :0.000001
for engineering design :0.000001
for electronic intelligence :0.000001
for domestic communications :0.000001
for dods manned :0.000001
for distinguished service :0.000001
for direct tv :0.000001
for delta launch :0.000001
for definition studies :0.000001
for defense analyses :0.000001
for defense affairs :0.000001
for data collection :0.000001
for data acquisition :0.000001
