6 times,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0
6 lbs,7,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 days,7,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5 hours,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
48 states,7,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0
400 miles,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
40 yrs,7,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
40 lbs,7,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40 feet,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1
31 grenades,7,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0
